date,EUR/USD,EUR/GBP,EUR/JPY,EUR/AUD,EUR/NZD,GBP/USD,USD/JPY,AUD/NZD,AUD/JPY,NZD/JPY,AUD/USD,NZD/USD,GBP/JPY
2024-12-30,1.0444,0.8295,164.57,1.6756,1.847,1.2590717299578058,157.57372654155495,1.1022917164000954,98.21556457388398,89.10124526258798,0.6232991167343042,0.5654574986464537,198.39662447257382
2024-12-31,1.0389,0.82918,163.06,1.6772,1.8532,1.2529245760872185,156.9544710751757,1.1049367994276174,97.22155974242786,87.98834448521477,0.6194252325304078,0.5605978847399093,196.6521141368581
2024-12-31,1.0389,0.82918,163.06,1.6772,1.8532,1.2529245760872185,156.9544710751757,1.1049367994276174,97.22155974242786,87.98834448521477,0.6194252325304078,0.5605978847399093,196.6521141368581
2025-01-02,1.0321,0.83118,162.04,1.6618,1.8402,1.2417286267715777,157.00029066950876,1.1073534721386449,97.50872547839691,88.05564612542115,0.6210735347213865,0.5608629496793827,194.95175533578765
2025-01-03,1.0299,0.82993,161.77,1.6556,1.8366,1.240948031761715,157.07350228177492,1.1093259241362647,97.71079971007491,88.08123706849614,0.6220705484416527,0.560764456060111,194.92005349848785
2025-01-06,1.0426,0.83098,163.25,1.6555,1.8354,1.2546631687886591,156.5797045846921,1.1086680761099366,98.61069163394745,88.94518905960554,0.6297795228027786,0.5680505611855726,196.45478832222193
2025-01-07,1.0393,0.82915,163.86,1.6557,1.8317,1.2534523307001144,157.6638121812759,1.1062994503835237,98.96720420366009,89.45788065731288,0.6277103339977048,0.5673964077086858,197.62407284568533
2025-01-08,1.0286,0.83403,162.94,1.66,1.8383,1.2332889704207282,158.40948862531596,1.107409638554217,98.1566265060241,88.63624000435185,0.6196385542168674,0.5595387042376108,195.36467513159
2025-01-09,1.0305,0.83808,162.56,1.663,1.8417,1.2295962199312713,157.74866569626397,1.1074564040889956,97.7510523150932,88.26627572351633,0.6196632591701744,0.5595373839387523,193.96716303932797
2025-01-10,1.0304,0.83693,162.86,1.6655,1.8454,1.2311662863082935,158.0551242236025,1.1080156109276493,97.78444911438008,88.25186951338465,0.6186730711498049,0.5583613308767746,194.5921403223687
2025-01-13,1.0198,0.8416,160.22,1.6578,1.8358,1.2117395437262357,157.10923710531475,1.1073712148630717,96.64615755820968,87.27530232051421,0.6151526118952829,0.5555071358535788,190.3754752851711
2025-01-14,1.0245,0.84288,161.63,1.6601,1.8324,1.2154755125284737,157.76476329917034,1.1037889283778086,97.36160472260707,88.20672342283343,0.617131498102524,0.5591028159790439,191.7592065299924
2025-01-15,1.03,0.84313,161.75,1.6616,1.8381,1.2216384187491844,157.0388349514563,1.106222917669716,97.34593163216178,87.99847668788422,0.6198844487241214,0.5603612425874545,191.84467401231126
2025-01-16,1.0272,0.84258,160.46,1.6574,1.8389,1.2191127252011678,156.21105919003116,1.1095088693133823,96.81428743815616,87.25868725868726,0.6197658983950766,0.5585948121159389,190.43889007571983
2025-01-17,1.0298,0.84453,160.23,1.6646,1.8435,1.2193764579115012,155.59331909108562,1.107473266850895,96.25735912531538,86.91619202603742,0.6186471224318154,0.5586113371304584,189.72683030798194
2025-01-20,1.0316,0.84588,161.36,1.6627,1.8407,1.2195583297867312,156.41721597518418,1.1070547904011547,97.04697179286703,87.66230238496225,0.6204366392012991,0.5604389634378226,190.75991866458602
2025-01-21,1.0357,0.84553,161.26,1.6639,1.8406,1.2249121852565847,155.70145795114414,1.1061962858344854,96.9168820241601,87.61273497772466,0.6224532724322376,0.5626969466478322,190.7206131065722
2025-01-22,1.0443,0.84466,162.72,1.6603,1.8387,1.2363554566334383,155.81729388106865,1.1074504607601035,98.00638438836354,88.49730788056779,0.6289827139673553,0.5679556208190569,192.6455615277153
2025-01-23,1.0404,0.84468,162.58,1.6594,1.8377,1.2317090495809064,156.26682045367167,1.107448475352537,97.97517174882489,88.46928225499266,0.62697360491744,0.5661424606845513,192.4752569020221
2025-01-24,1.0472,0.84413,163.9,1.66,1.8364,1.2405672112115431,156.51260504201682,1.1062650602409638,98.73493975903615,89.25070790677412,0.6308433734939759,0.5702461337399258,194.1644059564285
2025-01-27,1.053,0.84106,162.21,1.67,1.8464,1.2519915344921884,154.04558404558406,1.1056287425149702,97.13173652694611,87.85203639514732,0.6305389221556886,0.5702989601386481,192.86376715097614
2025-01-28,1.0421,0.83868,161.86,1.6698,1.8439,1.2425478132303143,155.32098646962865,1.104263983710624,96.93376452269735,87.78133304409133,0.6240867169720925,0.5651608004772493,192.99375208661232
2025-01-29,1.0396,0.83723,161.5,1.671,1.8426,1.2417137465212666,155.34821085032704,1.1026929982046678,96.64871334530221,87.64788885270814,0.6221424296828247,0.5642027569738414,192.89800891033528
2025-01-30,1.0403,0.83685,160.32,1.6705,1.8408,1.2431140586724025,154.10939152167643,1.1019455252918287,95.97126608799759,87.09256844850064,0.622747680335229,0.5651347240330291,191.57555117404553
2025-01-31,1.0393,0.83608,160.99,1.6702,1.8391,1.2430628647976267,154.90233811219093,1.1011256136989582,96.38965393366065,87.53738241531184,0.6222608070889714,0.5651133706704365,192.55334417759067
2025-02-03,1.0274,0.83136,158.87,1.6671,1.8424,1.2358063895304081,154.63305431185515,1.10515266030832,95.29722272209226,86.22991749891446,0.6162797672605123,0.5576422058184977,191.09651655119325
2025-02-04,1.0335,0.83188,160.52,1.6629,1.8418,1.2423666875030055,155.31688437348814,1.1075831378916352,96.5301581574358,87.15387121294386,0.621504600396897,0.5611358453686611,192.96052315237776
2025-02-05,1.0422,0.83085,159.25,1.658,1.8321,1.2543780465788048,152.80176549606603,1.105006031363088,96.04945717732208,86.92211123846951,0.6285886610373945,0.5688554118224988,191.6711801167479
2025-02-06,1.036,0.83688,157.95,1.6547,1.8317,1.2379313641143295,152.46138996138995,1.1069680304586935,95.45536955339335,86.23136976579133,0.6260953647186801,0.5655948026423541,188.7367364496702
2025-02-07,1.0377,0.83353,157.77,1.6525,1.8287,1.2449461926985232,152.0381613183001,1.106626323751891,95.47352496217852,86.27440258106853,0.6279576399394856,0.5674522885109641,189.2793300781016
2025-02-10,1.032,0.83283,156.92,1.6448,1.8257,1.2391484456611794,152.05426356589146,1.1099829766536966,95.40369649805446,85.95059429260009,0.627431906614786,0.5652626389877855,188.4178043538297
2025-02-11,1.0324,0.83355,157.28,1.6442,1.8284,1.238557974926519,152.34405269275476,1.1120301666463934,95.65746259579126,86.02056442791512,0.627904147913879,0.5646466856267774,188.68694139523723
2025-02-12,1.037,0.83338,159.22,1.6525,1.8391,1.2443303175022198,153.5390549662488,1.1129198184568834,96.35098335854765,86.57495514110163,0.6275340393343418,0.563862758958186,191.05330101514315
2025-02-13,1.039,0.83313,159.79,1.6591,1.8447,1.247104293447601,153.79210779595766,1.1118678801759991,96.31125308902416,86.62113080717731,0.6262431438731842,0.5632352143980051,191.79479793069507
2025-02-14,1.0478,0.83215,160.09,1.6514,1.8352,1.2591479901460074,152.7867913723993,1.1112995034516169,96.94198861571999,87.23299912816043,0.6344919462274434,0.570945945945946,192.38118127741396
2025-02-17,1.0473,0.83133,158.67,1.6456,1.8263,1.2597885316300386,151.50386708679463,1.1098079727758872,96.42075838599902,86.88057821825548,0.6364244044725328,0.5734545255434484,190.86283425354551
2025-02-18,1.0447,0.83025,158.55,1.6466,1.8338,1.2582956940680516,151.76605724131332,1.1136888133122798,96.28932345439087,86.45981023012324,0.6344588849751002,0.5696913512923982,190.96657633243
2025-02-19,1.0434,0.82838,158.41,1.6419,1.8252,1.2595668654482244,151.82096990607627,1.1116389548693586,96.47968816614897,86.79048871356564,0.6354832815640418,0.5716633793556871,191.2286631739057
2025-02-20,1.0443,0.82823,156.6,1.6382,1.8227,1.2608816391582047,149.9569089342143,1.1126236112806738,95.59272372115736,85.9164975037033,0.6374679526309364,0.572941241016075,189.07791314006977
2025-02-21,1.0465,0.8276,157.46,1.6394,1.8186,1.264499758337361,150.46344959388438,1.1093082835183603,96.04733439063072,86.58308589024524,0.6383432963279249,0.5754426481909161,190.26099565007252
2025-02-24,1.0466,0.8283,156.81,1.6434,1.8213,1.2635518531932874,149.82801452321806,1.1082511865644395,95.41803577948157,86.09784220062593,0.6368504320311549,0.5746444847087245,189.31546541108293
2025-02-25,1.0497,0.82908,157.19,1.6538,1.8337,1.2661021855550731,149.74754691816707,1.1087797799008345,95.04776877494255,85.72285542891422,0.6347200386987545,0.5724491465343295,189.5956964346022
2025-02-26,1.0487,0.82868,156.7,1.6622,1.8419,1.2655065887918135,149.42309526079907,1.1081097340873542,94.27265070388641,85.07519409305607,0.6309108410540248,0.5693577284325967,189.09591157020805
2025-02-27,1.0477,0.82673,156.73,1.6638,1.8434,1.267281942109274,149.59434952753648,1.10794566654646,94.20002404135113,85.0222415102528,0.6297030893136195,0.568351958337854,189.57821779783
2025-02-28,1.0411,0.82608,156.96,1.6741,1.8579,1.2602895603331394,150.7636154067813,1.10979033510543,93.75784003345082,84.48248021960278,0.62188638671525,0.5603638516604768,190.00581057524695
2025-03-03,1.0465,0.8253,158.33,1.6811,1.8669,1.2680237489397794,151.2947921643574,1.110522871929094,94.18238058414134,84.80904172692699,0.6225090714413182,0.5605549306336708,191.84538955531323
2025-03-04,1.0557,0.82788,156.5,1.6919,1.872,1.2751848093926659,148.24287202803825,1.106448371653171,92.49955671138956,83.60042735042734,0.6239730480524854,0.5639423076923077,189.03705851089532
2025-03-05,1.0694,0.835,160.09,1.703,1.8832,1.2807185628742515,149.70076678511316,1.105813270698767,94.00469759248385,85.00955819881054,0.6279506752789195,0.5678632115548002,191.7245508982036
2025-03-06,1.0796,0.8379,159.24,1.7037,1.881,1.2884592433464612,147.49907373101152,1.104067617538299,93.46715971121677,84.65709728867624,0.6336796384339966,0.5739500265816054,190.046544933763
2025-03-07,1.0857,0.84088,160.35,1.7258,1.9012,1.29114736942251,147.69273279911576,1.1016340248000926,92.91343145208019,84.34146854618136,0.6290995480356937,0.5710603829160531,190.69308343639997
2025-03-10,1.0845,0.83849,159.39,1.7158,1.8917,1.2933964626888812,146.97095435684645,1.1025177759645646,92.89544235924932,84.25754612253529,0.6320666744375801,0.573293862663213,190.09171248315423
2025-03-11,1.0912,0.84374,161.52,1.7357,1.913,1.2932894019484673,148.02052785923755,1.102148988880567,93.05755602926773,84.43282801881861,0.6286800714409172,0.5704129639309984,191.4333799511698
2025-03-12,1.0886,0.84078,162.23,1.7297,1.9056,1.2947501129903185,149.0262722763182,1.101693935364514,93.79083077990403,85.1332913518052,0.6293576920853328,0.5712636439966415,192.95178286828897
2025-03-13,1.083,0.83778,160.64,1.7264,1.9045,1.2927021413736304,148.32871652816252,1.1031626506024097,93.04911955514365,84.34759779469675,0.6273169601482854,0.5686531898135994,191.74484948315785
2025-03-14,1.0889,0.84183,161.88,1.7237,1.8985,1.2934915600536925,148.66378914500874,1.101409758078552,93.91425422057202,85.26731630234394,0.6317224575042061,0.5735580721622333,192.29535654467054
2025-03-17,1.0903,0.84026,162.26,1.716,1.8813,1.2975745602551592,148.82142529579014,1.0963286713286713,94.55710955710956,86.24887046191463,0.6353729603729604,0.5795460585765163,193.1068954847309
2025-03-18,1.0918,0.84173,163.5,1.7147,1.8777,1.2970905159611754,149.75270196006593,1.0950603604129003,95.3519566104858,87.07461255791661,0.6367294570478802,0.581456036640571,194.24280945196205
2025-03-19,1.0897,0.84078,163.27,1.7208,1.8832,1.2960584219415303,149.8302285032578,1.094374709437471,94.88028823802883,86.6981733220051,0.6332519758251974,0.5786427357689039,194.18872951307122
2025-03-20,1.0833,0.8369,160.85,1.7242,1.8896,1.2944198829011828,148.48149173820732,1.0959285465723234,93.28964157290338,85.12383573243014,0.6282913815102656,0.5732959356477562,192.1973951487633
2025-03-21,1.0827,0.83765,160.99,1.724,1.8821,1.2925446188742316,148.69308210954097,1.0917053364269143,93.3816705336427,85.53743159237023,0.628016241299304,0.575261675787684,192.19244314451143
2025-03-24,1.0824,0.83663,162.15,1.7223,1.8908,1.2937618780105902,149.8059866962306,1.097834291354584,94.14736108691866,85.75735138565686,0.6284619404284968,0.5724561032367252,193.8132746853448
2025-03-25,1.0825,0.83565,162.32,1.7123,1.8834,1.2953987913600191,149.94919168591224,1.0999240787245226,94.79647258073936,86.18455983858978,0.6321906208024295,0.5747584156313051,194.24400167534253
2025-03-26,1.0788,0.83623,162.2,1.7077,1.8749,1.2900756968776532,150.35224323322208,1.0979094688762663,94.98155413714352,86.51128060163208,0.6317268841131346,0.5753906875033334,193.9657749662174
2025-03-27,1.0785,0.83318,162.55,1.7101,1.8778,1.2944381766244988,150.7185906351414,1.0980644406759839,95.05292088181979,86.56406433059965,0.6306648733992164,0.5743423154755566,195.09589764516673
2025-03-28,1.0797,0.83358,162.64,1.712,1.8845,1.2952566040452027,150.63443549134016,1.1007593457943925,95.0,86.30405943221012,0.6306658878504674,0.5729371185990979,195.11024736677942
2025-03-31,1.0815,0.83536,161.6,1.7318,1.9035,1.294651407776288,149.42209893666205,1.0991453978519459,93.31331562536089,84.89624376149199,0.6244947453516572,0.5681639085894404,193.4495307412373
2025-04-01,1.0788,0.83665,160.93,1.7255,1.9001,1.2894280762564991,149.17500926955879,1.101188061431469,93.26572008113591,84.69554233987685,0.6252100840336134,0.5677595916004421,192.3504452279926
2025-04-02,1.0803,0.83455,161.22,1.7146,1.8821,1.294470073692409,149.23632324354347,1.0976904234223728,94.02776157704422,85.65963551352212,0.6300594890936663,0.5739865044365337,193.18195434665387
2025-04-03,1.1097,0.84163,162.17,1.7448,1.9047,1.3185128857098725,146.1385960169415,1.0916437414030262,92.94475011462632,85.14201711555624,0.6360041265474553,0.5826114348716332,192.68562194788683
2025-04-04,1.1057,0.84985,160.56,1.8098,1.9613,1.3010531270224157,145.21117843899793,1.0837109072825726,88.71698530224334,81.86406974965584,0.6109514863520831,0.5637587314536276,188.92745778666824
2025-04-07,1.0967,0.85588,160.58,1.8174,1.9651,1.281371220264523,146.4210814260965,1.0812699460768131,88.35699350720812,81.715943208997,0.6034444811268846,0.558088646888199,187.61975977940835
2025-04-08,1.095,0.85644,160.65,1.8073,1.9534,1.2785484096959507,146.7123287671233,1.0808388203397334,88.88950367952195,82.24122043616259,0.6058761688706911,0.5605610730009214,187.57881462799497
2025-04-09,1.1045,0.86435,159.61,1.8391,1.9878,1.277838838433505,144.50882752376643,1.0808547659181122,86.78701538796152,80.29479826944362,0.6005654939916264,0.5556394003420867,184.6589923063574
2025-04-10,1.1082,0.85755,161.28,1.7905,1.9428,1.2922861640720658,145.53329723876556,1.0850600390952247,90.07539793353811,83.0142063001853,0.6189332588662385,0.5704138357010501,188.0706664334441
2025-04-11,1.1346,0.86678,162.07,1.8201,1.9576,1.3089826714968043,142.84329279041071,1.075545299708807,89.04455799131915,82.79015120555782,0.6233723421790012,0.5795872496935023,186.979395002192
2025-04-14,1.1377,0.86383,162.97,1.8034,1.943,1.3170415475267123,143.24514371099588,1.0774093379172676,90.36819341244316,83.87545033453422,0.6308639236996784,0.5855378281008748,188.65980574881632
2025-04-15,1.1324,0.8557,161.85,1.7794,1.9104,1.3233609910015194,142.92652772871776,1.0736203214566709,90.9576261661234,84.72047738693466,0.6363942902101832,0.5927554438860971,189.14339137548205
2025-04-16,1.1355,0.85618,162.09,1.7816,1.92,1.3262398093858767,142.74768824306474,1.0776829815895823,90.98001796138303,84.421875,0.6373484508307139,0.59140625,189.31766684575672
2025-04-17,1.136,0.85873,161.98,1.7845,1.9118,1.322883793509019,142.58802816901408,1.0713365088260016,90.77052395629028,84.7264358196464,0.6365928831605491,0.5942044146877288,188.6273916131962
2025-04-22,1.1476,0.85858,161.05,1.7945,1.9141,1.3366255910922686,140.336354130359,1.0666480913903593,89.74644747840625,84.13875973042161,0.639509612705489,0.5995507026801108,187.57716229122505
2025-04-23,1.1415,0.85793,161.68,1.7814,1.9063,1.3305281316657536,141.63819535698644,1.0701133939598069,90.76007634444818,84.8135130881813,0.6407881441562815,0.5988039657976184,188.45360344084017
2025-04-24,1.1376,0.855,162.16,1.7823,1.9026,1.3305263157894736,142.54571026722925,1.0674970543679516,90.98356056780564,85.23073688636602,0.6382763844470628,0.597918637653737,189.66081871345028
2025-04-25,1.1357,0.8531,162.8,1.7797,1.9063,1.3312624545774234,143.34771506559832,1.0711355846490982,91.47609147609148,85.40103866128102,0.6381412597628813,0.5957614226512091,190.83343101629353
2025-04-28,1.1358,0.8514,162.8,1.7759,1.9094,1.3340380549682873,143.33509420672655,1.0751731516414211,91.67182836871446,85.26238608987117,0.6395630384593727,0.5948465486540274,191.21447028423773
2025-04-29,1.1373,0.8498,162.28,1.7754,1.9106,1.3383148976229702,142.68882440868725,1.076151853103526,91.40475385828545,84.93666910918036,0.6405880364988171,0.5952580341254056,190.9625794304542
2025-04-30,1.1373,0.8518,162.68,1.7798,1.9219,1.3351725757220005,143.04053459949003,1.0798404315091583,91.40352848634679,84.64540298662783,0.6390043825148893,0.5917581559914667,190.98379901385303
2025-05-02,1.1343,0.8533,163.93,1.762,1.9078,1.3293097386616666,144.52084986335186,1.0827468785471055,93.03632236095346,85.92619771464514,0.6437570942111238,0.5945591781109132,192.1129731630142
2025-05-05,1.1343,0.8515,163.19,1.7492,1.8948,1.3321197886083382,143.86846513268094,1.0832380516807683,93.29407729247656,86.12518471606502,0.6484678710267551,0.5986383787207094,191.650029359953
2025-05-06,1.1325,0.8469,161.64,1.7522,1.8925,1.3372298972724053,142.72847682119203,1.0800707681771489,92.24974318000227,85.41083223249669,0.6463303275881749,0.5984147952443858,190.86078639744952
2025-05-07,1.136,0.8511,162.89,1.7553,1.8979,1.33474327341088,143.38908450704224,1.0812396741297783,92.79895174614025,85.82643974919648,0.6471828177519512,0.5985562990673903,191.38761602631888
2025-05-08,1.1297,0.8476,163.45,1.7605,1.9065,1.3328220858895705,144.68442949455607,1.0829309855154787,92.84294234592446,85.73301862050877,0.6416927009372337,0.5925517964857068,192.83860311467672
2025-05-09,1.1252,0.8477,163.36,1.7572,1.9095,1.3273563760764422,145.18307856381088,1.086671978147052,92.96608240382427,85.55119141136424,0.6403368996130206,0.5892642052893428,192.7096850300814
2025-05-12,1.1106,0.8429,164.46,1.7384,1.8902,1.3175940206430181,148.0821177741761,1.0873216751035435,94.60423377818685,87.00666596127394,0.6388633225954902,0.5875568722886467,195.11211294340967
2025-05-13,1.1112,0.8406,164.61,1.7341,1.8858,1.321912919343326,148.13714902807777,1.0874805374545873,94.92532149241683,87.28921412663063,0.6407934951848221,0.5892459433662106,195.82441113490364
2025-05-14,1.1214,0.8415,164.01,1.734,1.8869,1.3326203208556149,146.25468164794006,1.0881776239907728,94.58477508650519,86.9203455403042,0.6467128027681661,0.5943081244369071,194.9019607843137
2025-05-15,1.1185,0.8424,163.3,1.7457,1.9037,1.3277540360873694,145.99910594546267,1.0905081056309789,93.54413702239789,85.78032252981038,0.6407171908117087,0.5875400535798708,193.8509021842355
2025-05-16,1.1194,0.8427,163.05,1.7458,1.8987,1.3283493532692536,145.65838842236914,1.087581624470157,93.39557795852905,85.87454574182335,0.6411960132890365,0.5895612787696844,193.48522605909577
2025-05-19,1.1262,0.8419,163.26,1.7471,1.9048,1.337688561586887,144.96537027171016,1.090263865834812,93.44628241085226,85.70978580428391,0.6446110697727663,0.5912431751364973,193.91851763867442
2025-05-20,1.1241,0.8418,162.59,1.7538,1.9035,1.335352815395581,144.6401565697002,1.0853575094081422,92.70726422625157,85.41633832413974,0.6409510776599384,0.5905437352245864,193.1456402946068
2025-05-21,1.1321,0.8446,162.76,1.7569,1.9067,1.3403978214539427,143.76821835526894,1.0852638169503104,92.64044624053732,85.36214401846121,0.6443736126131255,0.5937483610426392,192.70660667771725
2025-05-22,1.1309,0.8427,162.19,1.7608,1.9147,1.341995965349472,143.41674772305242,1.0874034529759202,92.11154020899592,84.70778712069776,0.6422648796001817,0.5906408314618478,192.46469680787942
2025-05-23,1.1301,0.8382,161.13,1.7569,1.9012,1.3482462419470296,142.580302628086,1.0821333029768343,91.71267573567079,84.75173574584473,0.6432352438954978,0.5944140542815065,192.23335719398713
2025-05-26,1.1381,0.8392,162.63,1.7488,1.8926,1.35617254528122,142.89605482822247,1.0822278133577312,92.9951967063129,85.92940927824156,0.6507891125343092,0.6013420691112754,193.79170638703528
2025-05-27,1.1356,0.8381,163.72,1.7624,1.9078,1.354969574036511,144.1704825642832,1.0825011348161597,92.89605083976396,85.81612328336304,0.644348615524285,0.5952405912569452,195.34661734876508
2025-05-28,1.1317,0.8398,163.43,1.758,1.8974,1.347582757799476,144.41106300256254,1.0792946530147896,92.96359499431172,86.13365658269211,0.6437428896473265,0.5964477706334984,194.60585853774708
2025-05-29,1.1281,0.8377,163.47,1.7513,1.8901,1.3466634833472604,144.90736636822976,1.079255410266659,93.34208873408325,86.48748743452728,0.6441500599554617,0.5968467276863659,195.14145875611794
2025-05-30,1.1339,0.8412,162.96,1.7647,1.9017,1.3479553019495958,143.71637710556487,1.0776335921119737,92.34430781435938,85.69174948730084,0.6425454751515838,0.5962559814902455,193.7232524964337
2025-06-02,1.1419,0.8434,162.98,1.7606,1.8972,1.3539245909414275,142.7270338908836,1.0775871861865274,92.57071452913779,85.9055450137044,0.6485857094172441,0.601886991355682,193.24164097699784
2025-06-03,1.1386,0.8436,163.0,1.764,1.8997,1.3496917970602182,143.15826453539432,1.0769274376417233,92.40362811791383,85.80302152971522,0.6454648526077098,0.5993577933357899,193.21953532479847
2025-06-04,1.1384,0.8421,164.15,1.7552,1.8926,1.3518584491153072,144.19360505973296,1.078281677301732,93.52210574293528,86.73253725034344,0.6485870556061988,0.6015005812110324,194.9293433083957
2025-06-05,1.1423,0.8419,163.66,1.755,1.8889,1.356811972918399,143.2723452683183,1.0762962962962963,93.25356125356126,86.64301974694266,0.650883190883191,0.6047435015088147,194.393633448153
2025-06-06,1.1411,0.8426,164.62,1.7592,1.8936,1.3542606218846427,144.26430637104548,1.0763983628922236,93.57662573897225,86.93493874102239,0.6486471123237835,0.602608787494719,195.3714692618087
2025-06-09,1.141,0.8424,164.88,1.7514,1.8874,1.354463437796771,144.50482033304118,1.0776521639830992,94.14182939362794,87.35827063685493,0.6514788169464428,0.6045353396206422,195.7264957264957
2025-06-10,1.1429,0.8464,165.23,1.7529,1.8883,1.3503071833648392,144.57082859392773,1.0772434251811285,94.260939015346,87.5019859132553,0.6520052484454333,0.6052534025313774,195.2150283553875
2025-06-11,1.1433,0.8476,166.17,1.7578,1.8973,1.3488673902784332,145.34242980844922,1.079360564341791,94.53293890089884,87.58235387129078,0.6504152918420752,0.6025931586992042,196.04766399244926
2025-06-12,1.1594,0.8538,166.64,1.7799,1.916,1.357929257437339,143.72951526651715,1.0764649699421316,93.62323726052024,86.97286012526095,0.6513849092645654,0.6051148225469729,195.1745139376903
2025-06-13,1.1512,0.8505,165.94,1.7777,1.9167,1.3535567313345092,144.14523974982626,1.0781909208527873,93.3453338583563,86.57588563677153,0.6475783315520054,0.6006156414671049,195.10875955320398
2025-06-16,1.1574,0.8523,166.89,1.7732,1.9113,1.357972544878564,144.19388284085016,1.077881795623731,94.11797879539813,87.31753256945534,0.652718249492443,0.605556427562392,195.81133403731081
2025-06-17,1.1568,0.8525,167.35,1.7693,1.904,1.356950146627566,144.66632088520055,1.0761318035381222,94.58542926581133,87.89390756302521,0.6538178940824054,0.6075630252100841,196.30498533724338
2025-06-18,1.1508,0.8552,166.67,1.7703,1.9096,1.3456501403180543,144.82968369829683,1.0786872281534203,94.14788453934361,87.2800586510264,0.6500593119810202,0.6026392961876833,194.89008419083254
2025-06-19,1.1478,0.8541,167.2,1.7744,1.9192,1.3438707411310151,145.66997734797002,1.081605049594229,94.22903516681694,87.11963318049186,0.6468665464382326,0.5980616923718215,195.76162041915467
2025-06-20,1.1515,0.8537,167.67,1.7754,1.9229,1.3488344851821483,145.61007381676075,1.0830798693252224,94.44068942210205,87.19642207083051,0.6485862340880928,0.5988350928285402,196.40388895396507
2025-06-23,1.1472,0.8567,169.27,1.7963,1.9454,1.3390918641298004,147.5505578800558,1.08300395256917,94.23258921115627,87.0103834686954,0.6386461058843178,0.5896987766012131,197.5837516049959
2025-06-24,1.1607,0.8527,168.27,1.7834,1.9244,1.3612055822680897,144.9728612044456,1.0790624649545812,94.35348211281821,87.44024111411349,0.6508354827856903,0.6031490334649761,197.3378679488683
2025-06-25,1.1598,0.8526,169.07,1.7854,1.9272,1.3603096410978184,145.7751336437317,1.079421978268175,94.69586647249915,87.7283105022831,0.6496023300100817,0.6018057285180572,198.29931972789115
2025-06-26,1.1695,0.8535,168.92,1.7906,1.9332,1.370240187463386,144.43779392902948,1.0796381101306824,94.33709371160505,87.37843989240636,0.6531330280352954,0.6049555141733912,197.91446983011127
2025-06-27,1.1704,0.8529,169.24,1.7912,1.9318,1.3722593504514013,144.60013670539985,1.0784948637784726,94.4841447074587,87.60741277564966,0.6534167038856633,0.6058598198571281,198.42888967053582
2025-06-30,1.172,0.8555,169.17,1.7948,1.9334,1.3699590882524837,144.34300341296927,1.077223088923557,94.25562736795186,87.49870694113996,0.6529975484733674,0.606185993586428,197.74400935125655
2025-07-01,1.181,0.8588,168.7,1.7935,1.9324,1.3751746623195156,142.84504657070278,1.0774463339838303,94.06189015890715,87.30076588697992,0.6584889880122665,0.6111571103291245,196.43688868188167
2025-07-02,1.1755,0.8605,169.45,1.7934,1.9402,1.3660662405578152,144.1514249255636,1.0818556930969108,94.4853351176536,87.33635707659003,0.6554589048734247,0.6058653747036388,196.92039511911676
2025-07-03,1.1782,0.8629,169.58,1.7928,1.942,1.3653957584888168,143.93142081140726,1.0832217759928604,94.58946898705936,87.3223480947477,0.6571842927264614,0.6066941297631308,196.52335148916447
2025-07-04,1.1767,0.8625,169.92,1.7948,1.9413,1.3642898550724638,144.40384125095605,1.081624693559171,94.67350122576332,87.52897542883633,0.6556162246489861,0.6061402153196312,197.00869565217388
2025-07-07,1.1728,0.8611,170.71,1.8043,1.9552,1.3619788642434096,145.5576398362892,1.0836335420938867,94.61286925677548,87.31076104746317,0.6500027711577897,0.5998363338788871,198.2464289861805
2025-07-08,1.1718,0.8632,171.7,1.7925,1.9499,1.357506950880445,146.52671104284008,1.0878103207810321,95.78800557880055,88.05579773321709,0.6537238493723849,0.6009538950715421,198.91102873030584
2025-07-09,1.1698,0.8613,171.63,1.7938,1.9544,1.3581794961105307,146.71738758762183,1.0895306054186642,95.67956293901214,87.81723291035613,0.6521351321217527,0.5985468686041752,199.2685475444096
2025-07-10,1.1709,0.8627,171.33,1.7873,1.9476,1.357250492639388,146.32334101972842,1.0896883567392155,95.85967660717283,87.969808995687,0.6551222514407207,0.6012014787430684,198.59742668366758
2025-07-11,1.1683,0.8657,171.81,1.7777,1.9447,1.3495437218435946,147.05983052298214,1.093941609945435,96.64735332170783,88.34781714403249,0.6571975023907295,0.6007610428343703,198.46367101767356
2025-07-14,1.169,0.8667,172.27,1.7806,1.9517,1.348794277143187,147.36526946107784,1.0960912052117264,96.74828709423791,88.26663934006251,0.656520274064922,0.5989650048675514,198.76543209876544
2025-07-15,1.1665,0.8679,172.58,1.7785,1.9474,1.3440488535545572,147.9468495499357,1.0949676693843127,97.03682878830476,88.6207250693232,0.6558897947708744,0.5990037999383794,198.8477935245996
2025-07-16,1.1602,0.8659,172.56,1.7794,1.9527,1.33987758401663,148.7329770729185,1.0973923794537483,96.97650893559627,88.36994930096789,0.6520175340002247,0.5941516874071797,199.28398198406282
2025-07-17,1.1579,0.8644,172.28,1.7923,1.9587,1.3395418787598334,148.7865964245617,1.0928416001785417,96.12230095408135,87.95629754428957,0.6460413993193104,0.5911574003165364,199.3058769088385
